split,case_id,case_name,case_type,class_action_sought,num_source_docs,raw_word_count,summary_clean_word_count,modeling_clean_word_count
validation,EE-DE-0041,Gilder v. Sallie Mae Bank,Equal Employment,Yes,2,2629,2539,2538
validation,EE-NJ-0058,EEOC v. MICHAEL'S SALON DI PARRUCCHIERE INC.,Equal Employment,No,4,5276,5086,5087
validation,EE-IL-0103,"EEOC v. Infinity Home Improvement, Inc. d/b/a Gutter Helmet",Equal Employment,No,3,6664,6664,6673
validation,PC-AL-0034,U.S. v. Alabama,Prison Conditions,No,16,358626,345188,345053
validation,VR-SC-0079,Middleton v. Andino,Election/Voting Rights,No,6,61618,60512,60537
validation,PB-CA-0014,Chambers v. City and County of San Francisco,Public Benefits / Government Services,Yes,16,50548,50404,50434
validation,DR-NY-0008,Toney-Dick v. Doar,Disability Rights-Pub. Accom.,Yes,13,65316,63630,63642
validation,IM-CA-0130,M.M.M. v. Sessions,Immigration and/or the Border ,Yes,9,45430,44420,44371
validation,ED-MA-0002,Students for Fair Admissions v. Harvard,Education,No,10,153359,151449,151421
validation,DR-DC-0008,National Association of the Deaf v. Trump,Disability Rights-Pub. Accom.,No,7,52358,50302,50280
validation,PC-GA-0025,Jones v. Hill,Prison Conditions,Yes,9,125959,121887,121928
validation,EE-IL-0052,"EEOC v. Exelon Generation Co., LLC",Equal Employment,No,3,5005,5005,5011
validation,EE-GA-0106,"Koger v. Texaco, Inc.",Equal Employment,Yes,3,12384,12074,12076
validation,FA-MO-0004,College of the Ozarks v. Dep't of Health and Human Servs.,Speech and Religious Freedom,No,3,4854,4652,4653
validation,JC-CA-0106,Olivier v. Molina,Jail Conditions,No,8,70869,68804,69104
validation,PB-MA-0012,Asencio v. Federal Emergency Management Agency,Public Benefits / Government Services,Yes,7,34479,33369,33394
validation,CW-FL-0001,31 Foster Children v. Bush,Child Welfare,Yes,8,91974,90564,90575
validation,EE-FL-0073,EEOC v. LEE COUNTY,Equal Employment,No,3,8687,8413,8418
validation,EE-PA-0244,Karlo v. Pittsburgh Glass Works LLC.,Equal Employment,Yes,16,96467,95227,95235
validation,ED-PA-0003,P.V. v. School District of Philadelphia,Education,Yes,7,72807,71363,71356
validation,ID-IA-0001,Conner v. Branstad,Intellectual Disability (Facility),Yes,9,41989,41873,41879
validation,IM-TN-0001,"Trollinger v. Tyson Foods, Inc.",Immigration and/or the Border ,Yes,16,110371,109182,109180
validation,VR-FL-0173,Nielsen v. DeSantis,Election/Voting Rights,No,6,30792,29814,29823
validation,IM-CA-0079,Hernandez v. Lynch [later Sessions],Immigration and/or the Border ,Yes,9,72788,71562,71561
validation,EE-WA-0016,EEOC v. FEDEX,Equal Employment,No,3,3136,3116,3123
validation,PN-CA-0009,Her v. Freeman,Policing,No,4,16147,16115,16120
validation,PC-TX-0024,Gibson v. Collier,Prison Conditions,No,11,49959,49281,49269
validation,PC-AL-0025,Leatherwood v. Campbell,Prison Conditions,Yes,12,105271,104431,104472
validation,CJ-LA-0007,Little v. Frederick,Criminal Justice (Other),Yes,10,48345,46869,46856
validation,CJ-LA-0008,Caliste v. Cantrell,Criminal Justice (Other),Yes,11,45866,44666,44669
validation,PN-IN-0004,Crane v. Fort Wayne,Policing,No,4,17887,17227,17228
validation,EE-CA-0202,EEOC v. TRIMBCO INC (d/b/a SHARP PRECISION MANUFACTURING),Equal Employment,No,3,5543,5503,5514
validation,IM-MA-0017,Ryan v. ICE,Immigration and/or the Border ,No,7,45812,44412,44443
validation,EE-AL-0096,United States v. Director Alabama Personnel Department,Equal Employment,Yes,17,69746,69256,69234
validation,EE-FL-0067,EEOC v. Jaxx Inns d/b/a Spindrifter Hotel,Equal Employment,No,8,12716,12117,12121
validation,PB-MS-0005,Campaign for Southern Equality v. Mississippi Department of Human Services,Public Benefits / Government Services,No,6,38873,38033,38041
validation,EE-MO-0101,"United States v. City of Hayti Heights, Missouri",Equal Employment,No,3,4567,4527,4522
validation,CJ-TX-0018,Fuller v. City of Santa Fe,Criminal Justice (Other),Yes,6,50349,49377,49366
validation,CJ-MO-0023,Dixon v. City of St. Louis,Criminal Justice (Other),Yes,7,35388,35388,35383
validation,NS-MI-0006,United States v. Daher,National Security,No,5,6079,5967,5987
validation,EE-MD-0049,"EEOC v. HENLEY ENTERPRISES, INC. D/B/A VALVOLINE",Equal Employment,No,3,3180,3050,3049
validation,IM-DC-0043,Blixt v. Tillerson [later Pompeo],Immigration and/or the Border ,No,8,42239,40999,40941
validation,EE-MI-0083,"EEOC v. BENCHMARK RESIDENTIAL SERVICES, INC.",Equal Employment,No,4,5208,5208,5211
validation,EE-TX-0112,EEOC v. EGS Electrical Group and Emerson Electric Company,Equal Employment,No,7,17228,17118,17209
validation,IM-MA-0006,Reid v. Donelan,Immigration and/or the Border ,Yes,12,116060,113256,113279
validation,VR-AZ-0053,League of United Latin American Citizens (LULAC) of Arizona v. Michele Reagan,Election/Voting Rights,No,6,20790,20200,20203
validation,NH-CA-0003,Eidler v. Brookdale Senior Living,Nursing Home Conditions,Yes,4,129603,126593,126599
validation,EE-VA-0132,United States v. City of Portsmouth,Equal Employment,No,5,14755,14275,14278
validation,EE-IN-0103,EEOC v. School City of Hammond,Equal Employment,No,3,3639,3639,3636
validation,EE-NY-0254,Gonzalez v. Pritzker,Equal Employment,Yes,12,97714,96094,96147
validation,EE-CA-0012,"EEOC v. AMELCO ELECTRIC COMPANY, INC.",Equal Employment,No,4,4109,3979,3995
validation,PB-VA-0003,United States v. Virginia,Public Benefits / Government Services,No,40,643029,625921,626496
validation,IM-MA-0025,Brito v. Barr,Immigration and/or the Border ,Yes,4,24256,23516,23516
validation,JC-MI-0010,Semelbauer v. Muskegon County,Jail Conditions,Yes,6,46950,46152,46151
validation,FH-NY-0003,United States v. Fleet Mortgage Corp.,Fair Housing/Lending/Insurance,No,5,4044,4044,4051
validation,PC-IL-0030,Sorrentino v. Godinez,Prison Conditions,No,5,12788,12740,12737
validation,IM-AL-0008,Jane Doe #1 v. Rich Hobson,Immigration and/or the Border ,Yes,8,24776,24086,24088
validation,PB-TX-0013,Planned Parenthood of Greater Texas v. Smith,Public Benefits / Government Services,No,5,47220,46800,46801
validation,IM-MA-0014,Centro Presente v. Trump,Immigration and/or the Border ,No,4,54421,52821,52800
validation,EE-IL-0162,"EEOC v. MOTOROLA, INC.",Equal Employment,No,3,4000,4000,3997
validation,EE-FL-0155,Middleton v. Publix Super Markets,Equal Employment,Yes,5,50501,48943,48934
validation,PB-LA-0008,United States v. Louisiana,Public Benefits / Government Services,No,4,27626,27374,27390
validation,PC-FL-0019,United States v. Florida,Prison Conditions,No,24,100218,98881,98920
validation,EE-AR-0057,United States v. North Little Rock School District,Equal Employment,No,3,7318,7258,7228
validation,EE-MD-0033,EEOC v. EMS INNOVATIONS,Equal Employment,No,6,15346,15188,15232
validation,EE-CT-0020,Service Women’s Action Network v. U.S. Department of Defense,Equal Employment,No,5,8333,8073,8073
validation,VR-WI-0019,Democratic National Committee v. Bostelmann,Election/Voting Rights,No,60,544585,538640,538337
validation,EE-ID-0031,EEOC v. WAL-MART STORES INC,Equal Employment,No,3,6587,6567,6578
validation,DR-WA-0004,"Doe v. BHC Fairfax Hospital, Inc.",Disability Rights-Pub. Accom.,Yes,4,30992,30232,30199
validation,IM-GA-0012,Barrientos v. CoreCivic Inc.,Immigration and/or the Border ,Yes,4,20962,20472,20478
validation,EE-AL-0010,EEOC v. BROOKLEY FURNITURE COMPANY,Equal Employment,No,7,16708,16708,16713
validation,PB-CT-0011,Manker v. Spencer,Public Benefits / Government Services,Yes,3,28535,27905,27904
validation,PC-ID-0002,Witke v. Crowl,Prison Conditions,Yes,9,76411,76355,76388
validation,PN-CO-0002,American Friends Serv. Comm. v. City and County of Denver,Policing,Yes,4,18554,18554,18525
validation,PB-FL-0001,Brown v. Bush,Public Benefits / Government Services,Yes,9,62430,61848,61873
validation,PR-MI-0004,"Midwest Institute of Health, PLLC v. Whitmer",Presidential/Gubernatorial Authority,No,19,533790,524782,523573
validation,PB-TX-0007,Zahrn v. Perry,Public Benefits / Government Services,Yes,2,8566,8306,8308
validation,EE-CA-0353,Boudlal v. Disney,Equal Employment,No,4,22594,21940,21934
validation,ED-PA-0004,United States v. Sch. Dist. Phila.,Education,No,3,14179,13559,13527
validation,IM-TN-0005,Bautista v. Tennessee Dep't of Safety,Immigration and/or the Border ,Yes,3,8062,7582,7588
validation,IM-GA-0002,Williams v. Mohawk Industries,Immigration and/or the Border ,Yes,29,191826,189160,188741
validation,PN-WA-0006,Hooper v. Seattle,Policing,No,8,78314,76634,76631
validation,PB-IL-0003,Radaszewski v. Garner,Public Benefits / Government Services,No,35,255492,252251,252559
validation,EE-TX-0262,EEOC v. PARK PLAZA HOSPITAL,Equal Employment,No,4,5810,5810,5815
validation,PN-PA-0006,ACORN v. City of Philadelphia,Policing,No,4,8190,8190,8187
validation,PC-IL-0018,Rasho v. Snyder,Prison Conditions,Yes,18,56013,55981,55987
validation,EE-UT-0009,EEOC v. Granite Mill & Fixtures Company,Equal Employment,No,3,5043,5043,5045
validation,IM-DC-0085,N.S. v. Hughes,Immigration and/or the Border ,Yes,5,13546,12926,12929
validation,PC-NY-0060,Messiah S. v. Alexander,Prison Conditions,Yes,3,26360,26340,26354
validation,PB-CA-0050,City and County of San Francisco v. Sessions,Public Benefits / Government Services,No,4,31077,30367,30364
validation,PN-NV-0001,Conn v. City of Reno,Policing,No,22,142187,141182,140876
validation,DR-CO-0027,Reiskin v. Regional Transportation District,Disability Rights-Pub. Accom.,Yes,9,69036,65882,65823
validation,IM-WA-0004,Mandoza v. Zirkle Fruit,Immigration and/or the Border ,Yes,31,168241,168241,168005
validation,EE-IL-0028,EEOC v. BICE OF CHICAGO INC,Equal Employment,No,4,7350,7350,7351
validation,FA-TX-0001,Schultz v. Medina Valley Independent School District,Speech and Religious Freedom,No,14,96409,93263,93251
validation,FA-CO-0009,High Plains Harvest Church v. Polis,Speech and Religious Freedom,No,8,126673,123159,123129
validation,IM-WA-0015,Roshandel v. Chertoff,Immigration and/or the Border ,Yes,9,35147,34895,34903
test,CJ-AL-0007,Mitchell v. City of Montgomery,Criminal Justice (Other),No,5,28771,27987,27977
test,CJ-AL-0020,Cleveland v. City of Montgomery & Watts v. City of Montgomery,Criminal Justice (Other),No,6,27270,26464,26473
test,CJ-AR-0001,Nooner v. Norris,Criminal Justice (Other),No,18,71267,69501,69492
test,CJ-AZ-0003,Briggs v. Montgomery,Criminal Justice (Other),Yes,5,73280,71360,71360
test,CJ-CA-0005,Pacific News Service v. Woodford,Criminal Justice (Other),No,11,34049,33667,33628
test,CJ-CA-0017,Johnson v. Shaffer,Criminal Justice (Other),Yes,10,38222,37608,37576
test,CJ-CO-0005,Howard v. City and County of Denver,Criminal Justice (Other),No,3,4776,4606,4602
test,CJ-DC-0002,Simms v. District of Columbia,Criminal Justice (Other),No,4,15646,15506,15518
test,CJ-GA-0015,Brucker v. The City of Doraville,Criminal Justice (Other),No,4,19347,18587,18583
test,CJ-ID-0001,Associated Press v. Otter,Criminal Justice (Other),No,5,19497,18931,18932
test,CJ-IL-0013,Murphy v. Madigan (Murphy v. Raoul),Criminal Justice (Other),Yes,6,43697,42953,42947
test,CJ-KS-0002,Martinez v. City of Dodge City,Criminal Justice (Other),Yes,4,7289,6959,6960
test,CJ-KY-0005,Jones v. Clark County,Criminal Justice (Other),Yes,5,10554,10542,10543
test,CJ-LA-0009,Ayo v. Dunn,Criminal Justice (Other),No,6,34910,34192,34185
test,CJ-LA-0011,Cain v. New Orleans,Criminal Justice (Other),Yes,25,136440,134020,134025
test,CJ-LA-0013,Moran v. Landrum-Johnson,Criminal Justice (Other),Yes,4,22464,21864,21869
test,CJ-LA-0014,Ryan v. Smith,Criminal Justice (Other),Yes,3,18270,17988,17992
test,CJ-MD-0001,Evans v. Saar,Criminal Justice (Other),No,23,284664,284474,284321
test,CJ-MD-0006,Defy Ventures v. Small Business Administration,Criminal Justice (Other),No,10,122108,117921,117759
test,CJ-MI-0001,Foster-Bey v. Sampson,Criminal Justice (Other),Yes,19,78420,77194,77207
test,CJ-MO-0002,Brown v. Crawford,Criminal Justice (Other),No,10,41214,39698,39703
test,CJ-MO-0005,Fant v. City of Ferguson,Criminal Justice (Other),Yes,14,91275,91275,91248
test,CJ-MO-0008,Powell v. City of St. Ann,Criminal Justice (Other),Yes,5,11643,11643,11643
test,CJ-MO-0018,Thomas v. City of St. Ann,Criminal Justice (Other),Yes,8,89464,89464,89462
test,CJ-NC-0004,Brown v. Beck,Criminal Justice (Other),No,11,56321,55305,55298
test,CJ-NJ-0003,Holland v. Rosen,Criminal Justice (Other),No,6,60192,58372,58464
test,CJ-NY-0011,Betances v. Fischer,Criminal Justice (Other),Yes,9,73780,72440,72439
test,CJ-OK-0002,Hamilton v. Jones,Criminal Justice (Other),No,7,13182,12742,12741
test,CJ-OK-0006,Parga v. Tulsa County,Criminal Justice (Other),Yes,6,59985,59091,59018
test,CJ-PA-0003,Stokes v. Realpage,Criminal Justice (Other),Yes,6,37868,36678,36641
test,CJ-TN-0001,Workman v. Bredesen,Criminal Justice (Other),No,6,63441,61951,61954
test,CJ-TN-0003,Alley v. Little,Criminal Justice (Other),No,16,30604,29964,29974
test,CJ-TN-0015,Nashville Community Bail Fund v. Gentry,Criminal Justice (Other),No,6,39424,38624,38625
test,CJ-TX-0003,Resendiz v. Livingston,Criminal Justice (Other),No,14,19814,19814,19794
test,CJ-TX-0009,Canaan v. City of El Paso,Criminal Justice (Other),No,9,39826,38771,38772
test,CJ-TX-0015,McKee v. City of Amarillo,Criminal Justice (Other),Yes,4,17880,17104,17100
test,CW-GA-0001,Kenny A. v. Perdue,Child Welfare,Yes,30,740992,729396,729237
test,CW-NJ-0002,Charlie and Nadine H. v. Corzine,Child Welfare,Yes,16,439093,433288,432821
test,CW-NY-0001,Marisol A. v. Giuliani,Child Welfare,Yes,32,258013,257813,257874
test,CW-NY-0006,A.M. v. Mattingly,Child Welfare,Yes,9,31808,30778,30737
test,CW-SC-0001,Doe ex rel. Doe v. Haley,Child Welfare,No,4,25865,25625,25619
test,CW-SC-0002,Michelle H. v. Haley,Child Welfare,Yes,7,194132,192040,191976
test,DR-CA-0029,Gray Panthers v. Schwarzenegger,Disability Rights-Pub. Accom.,No,11,51220,51220,51199
test,DR-CA-0033,Antoninetti v. Chipotle Mexican Grill,Disability Rights-Pub. Accom.,No,46,260083,257587,257382
test,DR-CA-0035,Saldana-Neily v. Taco Bell of America,Disability Rights-Pub. Accom.,No,9,44327,44327,44435
test,DR-CA-0040,Department of Fair Employment & Housing v. Law School Admissions Council (LSAC),Disability Rights-Pub. Accom.,No,17,231907,231377,231412
test,DR-CO-0007,Taylor v. Regional Transp. Dist.,Disability Rights-Pub. Accom.,No,3,7467,7467,7461
test,DR-CO-0013,Colorado Cross-Disability Coalition v. Fey Concert Company,Disability Rights-Pub. Accom.,Yes,3,21120,21120,21122
test,DR-DC-0009,DOJ v. Amtrak,Disability Rights-Pub. Accom.,No,3,18626,18626,18697
test,DR-FL-0004,United States of America v. State of Florida,Disability Rights-Pub. Accom.,No,3,19972,19834,19861
test,DR-MA-0001,Daniels-Finegold v. Massachusetts Bay Transportation Authority,Disability Rights-Pub. Accom.,Yes,7,42509,42509,42556
test,DR-MI-0003,"Center For Community Access, Inc. v. Detroit",Disability Rights-Pub. Accom.,No,10,22174,22174,22187
test,DR-MI-0004,Lowrey v. Beztak,Disability Rights-Pub. Accom.,No,21,67121,67041,67042
test,DR-MS-0001,E.H. v. Mississippi Department of Education,Disability Rights-Pub. Accom.,Yes,7,42226,41206,41220
test,DR-NY-0009,Lovely H. v. Eggleston,Disability Rights-Pub. Accom.,Yes,13,88018,85808,85850
test,DR-NY-0017,E.F. v. New York City Department of Education,Disability Rights-Pub. Accom.,Yes,2,11843,11843,11852
test,DR-PA-0002,Brown v. Free Library of Philadelphia,Disability Rights-Pub. Accom.,No,3,6762,6372,6368
test,DR-PA-0005,Pecunas v. Pennsylvania Department of Transportation,Disability Rights-Pub. Accom.,Yes,7,81862,79046,79020
test,ED-AR-0001,Bradley v. Arkansas Department of Education,Education,Yes,9,34117,33290,33344
test,ED-CA-0012,Gay-Straight Alliance Network v. Visalia Unified Sch. Dist.,Education,No,5,36416,35754,35783
test,ED-DC-0006,Students for Fair Admissions v. U.S. Department of Education,Education,No,2,2463,2393,2393
test,ED-DC-0007,Trustees of Princeton University v. United States Department of Education,Education,No,2,5996,5826,5826
test,ED-LA-0003,Berry v. Pastorek,Education,Yes,10,131150,127466,127651
test,ED-MA-0001,Westfield High Sch. L.I.F.E. Club v. Westfield Pub. Sch.,Education,No,5,108145,106205,106083
test,ED-MD-0002,The National Federation of the Blind v. U.S. Department of Education,Education,No,5,28510,27710,27757
test,ED-MD-0004,Know Your IX v. Devos,Education,No,2,19007,18441,18457
test,ED-MI-0001,"Coalition to Defend Affirmative Action, Integration and Immigrant Rights and Fight for Equality by any Means Necessary (BAMN) v. Granholm",Education,Yes,39,330748,329878,329550
test,ED-NY-0014,L.V. v. Department of Education,Education,Yes,8,45183,44653,44678
test,ED-NY-0019,R.A.G. v. Buffalo City Sch. Dist. Bd. Of Educ.,Education,Yes,4,15338,15128,15137
test,ED-OK-0005,Randolph v. Owasso School District I011,Education,Yes,4,18719,18621,18630
test,ED-OK-0012,McCartney v. Mayes Sch. Dist. 32,Education,Yes,5,10509,10283,10295
test,ED-PA-0005,Gaskin v. Commonwealth of Pennsylvania,Education,Yes,5,95720,95210,95208
test,ED-VA-0002,G.G. [Gavin Grimm] v. Gloucester County School Board,Education,No,29,214181,211671,211681
test,EE-AL-0008,EEOC v. BARLOWORLD HANDLING LP,Equal Employment,No,3,3888,3738,3741
test,EE-AL-0012,"EEOC v. Bellsouth Telecommunication, Inc.",Equal Employment,No,13,19412,19412,19409
test,EE-AL-0030,"EEOC v. Factory Connection, LLC",Equal Employment,No,4,3614,3484,3485
test,EE-AL-0062,EEOC v. Outrigger Restaurant,Equal Employment,No,8,16871,16871,16890
test,EE-AL-0081,"EEOC v. TYSON FOOD, INC.",Equal Employment,No,8,19295,18881,18890
test,EE-AZ-0015,EEOC v. Aztec Inn Properties LLC (d/b/a Clarion Hotel - Randolph Park),Equal Employment,No,4,15330,15234,15242
test,EE-AZ-0046,EEOC v. Eagle Produce,Equal Employment,No,6,16564,16334,16350
test,EE-AZ-0054,"EEOC v. Harvest Medical Clinic, Inc.",Equal Employment,No,4,5794,5794,5798
test,EE-AZ-0077,EEOC v. MRS ASSOCIATES INC.,Equal Employment,No,3,6619,6619,6627
test,EE-AZ-0109,"EEOC v. THE APOTHECARY SHOP OF SCOTTSDALE, INC.",Equal Employment,No,5,9211,9211,9231
test,EE-CA-0022,"EEOC v. Robert G. Aptekar, M.D. (d/b/a Arthritis and Orthopedic Medical Clinic)",Equal Employment,No,4,4916,4826,4832
test,EE-CA-0047,EEOC v. CARL'S JR RESTAURANT,Equal Employment,No,3,21569,20887,20885
test,EE-CA-0087,"EEOC v. Foam Works, LLC",Equal Employment,No,4,5211,5161,5162
test,EE-CA-0092,EEOC v. Fresh Express Farms Inc.,Equal Employment,No,4,9109,8829,8844
test,EE-CA-0101,EEOC v. Hometown Buffet,Equal Employment,No,4,14517,14187,14188
test,EE-CA-0103,EEOC v. NOB HILL PROPERTIES INC (d/b/a HUNTINGTON HOTEL),Equal Employment,No,4,5543,5403,5404
test,EE-CA-0161,EEOC v. Paragary's Management Group,Equal Employment,No,4,6245,6245,6264
test,EE-CA-0170,"EEOC v. Pizzeria Uno Lombard, Inc.",Equal Employment,No,3,1858,1858,1874
test,EE-CA-0222,"EEOC v. TAYLOR MADE DIGITAL SYTEMS, INC.",Equal Employment,No,4,5151,4981,5001
test,EE-CA-0280,"Brantner v. Total Logistic Control, Inc.",Equal Employment,No,3,4095,4095,4095
test,EE-CA-0282,United States of America v. Los Angeles County Metropolitan Transportation Authority,Equal Employment,No,3,12559,12483,12479
test,EE-CA-0307,Holloway v. Best Buy Co.,Equal Employment,Yes,6,96406,95772,95824
test,EE-CO-0013,EEOC v. COLORADO BOULEVARD MOTORS INC (d/b/a MIKE SHAW CHEVROLET INC),Equal Employment,No,12,16319,16269,16272
test,EE-CO-0026,"EEOC v. JOBEC, INC., d/b/a McDONALD'S",Equal Employment,No,8,14174,14146,14170
test,EE-CO-0033,EEOC v. Lithia Dodge Cherry Creek,Equal Employment,No,6,10295,10295,10281
test,EE-CO-0063,Tomlinson v. El Paso Corp.,Equal Employment,Yes,23,144097,141695,141673
test,EE-CO-0069,EEOC v. Beverage Distributors Company,Equal Employment,No,16,43227,42987,42961
test,EE-DC-0033,Augst-Johnson v. Morgan Stanley & Co.,Equal Employment,Yes,10,57015,55123,55029
test,EE-DC-0051,Blackmon-Malloy v. U.S. Capitol Police Board,Equal Employment,Yes,12,150460,145919,145935
test,EE-DE-0012,EEOC v. I.G. BURTON OF SEAFORD,Equal Employment,No,3,5736,5736,5744
test,EE-FL-0009,EEOC v. Autozone Stores,Equal Employment,No,7,14086,13914,13929
test,EE-FL-0040,"EEOC v. DTG OPERATIONS d/b/a ""Dollar Rent-A-Car""",Equal Employment,No,5,11492,11312,11320
test,EE-FL-0101,EEOC v. Rooms To Go,Equal Employment,No,9,20435,19855,19867
test,EE-FL-0102,EEOC v. RT TAMPA FRANCHISE LP (D/B/A RUBY TUESDAY),Equal Employment,No,7,11993,11565,11576
test,EE-FL-0107,EEOC v. SUN AG INC,Equal Employment,No,6,9384,9188,9192
test,EE-FL-0109,"EEOC v. Sand Key Associates, Ltd., d/b/a Sheraton Sand Key Resort",Equal Employment,No,5,8242,7778,7784
test,EE-FL-0116,EEOC v. THOMPSON & WARD LEASING CO INC,Equal Employment,No,7,18138,17526,17539
test,EE-FL-0118,EEOC v. APPLEGATE USA INC (d/b/a UNITED SHEET METAL),Equal Employment,No,4,6733,6625,6628
test,EE-FL-0141,Lee v. Florida,Equal Employment,Yes,2,22169,22169,22157
test,EE-FL-0161,EEOC v. Bay State Milling Company,Equal Employment,No,12,28959,28503,28523
test,EE-FL-0162,"EEOC v. Dynamic Medical Services, Inc.",Equal Employment,No,5,17279,16813,16821
test,EE-GA-0003,EEOC v. ATLANTA GASTROENTEROLOGY ASSOCIATES LLC,Equal Employment,No,6,21425,21425,21420
test,EE-GA-0017,EEOC v. CAGLE'S INC.,Equal Employment,No,6,12198,12198,12201
test,EE-GA-0073,EEOC v. REGENCY HEALTH ASSOCIATES,Equal Employment,No,6,8229,8169,8165
test,EE-IA-0006,EEOC v. CITY & NATIONAL EMPLOYMENT,Equal Employment,No,3,3355,3225,3229
test,EE-IA-0009,EEOC v. FIRST STUDENT INC,Equal Employment,No,4,3586,3436,3438
test,EE-ID-0014,EEOC v. IDAHO PETERBILT INC,Equal Employment,No,4,6185,6173,6195
test,EE-ID-0015,EEOC v. Idaho Power Company,Equal Employment,No,9,19347,19339,19383
test,EE-ID-0016,"EEOC v. JC PENNEY COMPANY, INC.",Equal Employment,No,8,37113,37113,37161
test,EE-ID-0026,EEOC v. SINCLAIR OIL CORPORATION dba SUN VALLEY COMPANY,Equal Employment,No,5,10023,9999,10017
test,EE-IL-0014,EEOC v. Bloomin' Apple,Equal Employment,No,7,16965,16633,16622
test,EE-IL-0033,EEOC v. BURNS INTERNATIONL SECURITY SERVICES dba KANE SECU,Equal Employment,No,3,5115,5115,5117
test,EE-IL-0040,EEOC v. CATERPILLAR INC,Equal Employment,No,6,9945,9941,9943
test,EE-IL-0051,EEOC v. COMMONWEALTH EDISON,Equal Employment,No,3,4769,4769,4772
test,EE-IL-0053,"EEOC v. COMPACT INDUSTRIES, INC.",Equal Employment,No,3,4706,4624,4633
test,EE-IL-0087,EEOC v. Regal-Beloit Corporation,Equal Employment,No,3,6334,6126,6137
test,EE-IL-0099,EEOC v. GLENVIEW CAR WASH,Equal Employment,No,5,9384,9384,9387
test,EE-IL-0107,"EEOC v. H Q Global Workplace, Inc.",Equal Employment,No,3,2631,2627,2634
test,EE-IL-0125,EEOC v. J.D. STREET,Equal Employment,No,6,10772,10622,10630
test,EE-IL-0127,"EEOC v. Jetson Midwest Mailers, Inc.",Equal Employment,No,3,4567,4567,4579
test,EE-IL-0134,EEOC v. Jewell Events Catering,Equal Employment,No,3,5063,5063,5049
test,EE-IL-0159,EEOC v. BISON ENTERPRISES INC (d/b/a MIDAS MUFFLER SHOP),Equal Employment,No,3,2227,2203,2210
test,EE-IL-0174,EEOC v. P Z RESTAURANT,Equal Employment,No,3,4784,4772,4779
test,EE-IL-0180,EEOC v. PRIMPS LLC D/B/A SUPERCUTS MGMT ADVANTAGE GROUP INC. OF IL,Equal Employment,No,6,8030,7836,7841
test,EE-IL-0186,EEOC v. RANGER ENTERPRISES INC and REOPCO INC,Equal Employment,No,3,4630,4570,4575
test,EE-IL-0196,EEOC v. SANCHEZ & DANIELS,Equal Employment,No,3,3695,3691,3688
test,EE-IL-0202,EEOC v. Sears Roebuck,Equal Employment,No,4,9006,8970,8974
test,EE-IL-0212,EEOC v. STREATOR BRICK CO.,Equal Employment,No,3,4714,4714,4724
test,EE-IL-0213,EEOC v. STUDLEY PRODUCTS & WILDWOOD INDUSTRIES INC.,Equal Employment,No,5,7445,7441,7440
test,EE-IL-0224,EEOC v. T-MOBILE USA INC,Equal Employment,No,3,5224,5224,5226
test,EE-IL-0227,EEOC v. Transportation Solutions,Equal Employment,No,3,5237,5237,5238
test,EE-IL-0260,United States v. Board of Trustees of Southern Illinois University,Equal Employment,No,3,4000,3840,3842
test,EE-IL-0269,Smith v. Nike Retail Servs. Inc,Equal Employment,Yes,4,42522,42422,42269
test,EE-IL-0289,Ellis v. Elgin Riverboat Resort,Equal Employment,Yes,7,27558,26970,26974
test,EE-IL-0313,Espana v. Mid-West Wire Specialties,Equal Employment,Yes,8,28765,28149,28126
test,EE-IL-0318,Chapman v. DaimlerChrysler Corp.,Equal Employment,Yes,3,6873,6873,6881
test,EE-IL-0326,"McReynolds v. Merrill Lynch & Co., Inc.",Equal Employment,Yes,6,29908,29656,29668
test,EE-IN-0035,EEOC v. DAVIS HOMES LLC,Equal Employment,No,5,7208,7090,7109
test,EE-IN-0070,EEOC v. MERRILL GARDENS LLC,Equal Employment,Yes,9,24413,24381,24374
test,EE-IN-0113,EEOC v. U.S. Bell / Buzz Telecom,Equal Employment,No,15,46882,46882,46874
test,EE-IN-0131,EEOC v. Bright Petroleum Inc.,Equal Employment,No,4,4836,4696,4687
test,EE-KS-0008,EEOC v. GMRI INC (d/b/a RED LOBSTER),Equal Employment,No,4,8380,8380,8337
test,EE-KS-0021,EEOC v. THORMAN & WRIGHT CORPORATION,Equal Employment,No,9,18338,18338,18339
test,EE-KS-0026,Apsley v. Boeing Co.,Equal Employment,Yes,19,133842,132372,132352
test,EE-KY-0034,Donelan v. City of Highland Heights,Equal Employment,No,3,4802,4737,4737
test,EE-LA-0008,"EEOC v. BELLE CHASE MARINE, INC.",Equal Employment,No,3,3038,3038,3039
test,EE-LA-0043,EEOC v. JONESBORO MANUFACTURING,Equal Employment,No,3,2289,2247,2249
test,EE-LA-0065,"EEOC v. Tasa, Inc. (d/b/a Orr Minden Country Chevrolet)",Equal Employment,No,3,2862,2732,2733
test,EE-LA-0072,EEOC v. K&B LOUISIANA CORPORATION (D/B/A RITE AID),Equal Employment,No,6,17286,17234,17230
test,EE-LA-0076,"EEOC v. SOUTHWEST LOUISIANA PRIMARY HEALTH CARE CENTER, INC.",Equal Employment,No,5,3451,3309,3315
test,EE-LA-0083,EEOC v. TIC-The Industrial Company,Equal Employment,No,8,23949,23869,23874
test,EE-LA-0118,"Broussard v. First Tower Loan, LLC",Equal Employment,No,6,28851,28601,28607
